,STORE_NUMBER,SKU_NUMBER,PART_TYPE,PLATFORM_CLUSTER_NAME,APPLICATION_COUNT,POP_EST_CY,POP_DENSITY_CY,PCT_WHITE,AGE,PCT_COLLEGE,PCT_BLUE_COLLAR,MEDIAN_HOUSEHOLD_INCOME,ESTABLISHMENTS,SKU_EXISTENCE_PY,SKU_STORE_PDQ_PY,TOTAL_VIO_PY,LOST_QTY_PY,AVG_CLUSTER_UNIT_SALES_PY,AVG_CLUSTER_LOST_SALES_PY,ROAD_QUALITY_INDEX,VIO_COMPARED_TO_CLUSTER_PY,ADJUSTED_AVG_CLUSTER_SALES_PY,QTY_SOLD_PPY,QTY_SOLD_PY,AVG_CLUSTER_TOTAL_SALES_PY,SALES_SIGNAL_PY,ADJUSTED_LIFECYCLE_PY,PCT_OF_LIFECYCLE_REMAINING,LIFECYCLE_PRE_PEAK_POST,ADJ_AVG_CLUSTER_LOST_SALES_PY,ADJ_AVG_CLUSTER_TOTAL_SALES_PY,py_unit_sales,ppy_unit_sales,py_gross_sales,ppy_gross_sales,py_sales_cost,ppy_sales_cost,PROJECTED_GROWTH_PCT_PY,OTHER_UNIT_PLS_LOST_SALES_PPY,OTHER_UNIT_PLS_LOST_SALES_PY,MPOG_ID,py_qty_sold_transfer,py_qty_sold_on_hand,ppy_qty_sold_transfer,ppy_qty_sold_on_hand,qty_sold_py_diy,qty_sold_py_difm,qty_sold_ppy_diy,qty_sold_ppy_difm
279,2135,1777,5,29.0,0,5961.51,0.0048530000000000005,0.18,34.63,0.15,0.2,60285.96,143.29,0,0,23.702262000000005,0,0.0,0.0,97.6,0.8300922748778679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2138,45,0,61.0,24,11055.01,0.018307,0.05,33.83,0.15,0.18,48675.19,345.07,11,11,25.15582575,0,0.45,0.0,73.7,0.7673788274306488,0.34532047234379204,0.0,0.0,0.45,0.0,0.71,0.3226245388477742,2,0.0,0.34532047234379204,5796.0,9243.0,0.0,0.0,0.0,0.0,-0.0642832588518391,195.0,163.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2138,1130,0,61.0,23,11055.01,0.018307,0.05,33.83,0.15,0.18,48675.19,345.07,11,11,3.80723175,0,0.33,0.03,73.7,0.7673788274306488,0.2532350130521141,0.0,0.0,0.36,0.0,0.36,0.6487178007348839,2,0.0230213648229194,0.2762563778750335,2836.0,472.0,0.0,0.0,0.0,0.0,0.5086642599277978,709.0,1503.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2138,1438,3,61.0,217,11055.01,0.018307,0.05,33.83,0.15,0.18,48675.19,345.07,11,11,138.93620149999998,0,0.45,0.05,73.7,0.7673788274306488,0.34532047234379204,0.0,0.0,0.5,0.0,0.0,0.8952113690687983,2,0.0383689413715324,0.3836894137153244,707.0,313.0,0.0,0.0,0.0,0.0,-0.1031518624641833,277.0,206.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2174,1684,0,52.0,0,41771.44,0.001939,0.28,34.44,0.13,0.21,50513.31,2369.32,0,0,0.0,0,0.0,0.0,13.0,1.797035059577365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2174,1774,5,52.0,0,41771.44,0.001939,0.28,34.44,0.13,0.21,50513.31,2369.32,0,0,170.43893375000005,0,0.0,0.0,13.0,1.797035059577365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2180,1086,0,35.0,60,12503.74,0.0069299999999999995,0.22,35.38,0.14,0.18,53769.86,320.64,11,11,12.8099785,1,1.28,0.0,16.7,1.4099375768023998,1.804720098307072,0.0,0.0,1.28,1.0,0.0,0.9305409422279048,2,0.0,1.804720098307072,5212.0,442.0,0.0,0.0,0.0,0.0,1.044925792218211,750.0,2602.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2190,583,0,62.0,118,13336.72,0.002283,0.22,32.42,0.17,0.19,57218.26,546.74,11,11,48.6942575,0,0.3,0.0,123.6,1.025298817823212,0.3075896453469635,0.0,0.0,0.3,0.0,0.46,0.550607988421805,2,0.0,0.3075896453469635,1057.0,2138.0,0.0,0.0,0.0,0.0,-0.5794824399260629,2763.0,2175.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2210,1703,0,99.0,0,16248.46,0.004371,0.65,33.17,0.12,0.2,56728.56,474.96,0,0,0.0,0,0.0,0.0,97.6,1.3457348109206622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2213,1648,0,21.0,0,15031.12,0.005968,0.13,31.74,0.18,0.15,56176.86,602.54,0,0,0.0,0,0.0,0.0,207.8,1.3133923169184318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2220,230,0,81.0,138,10136.8,0.007037999999999999,0.05,37.08,0.16,0.22,49558.37,271.8,11,11,45.85528074999999,0,0.08,0.0,25.3,0.6075928499808073,0.0486074279984645,0.0,0.0,0.08,0.0,0.33,0.6487178007348839,2,0.0,0.0486074279984645,599.0,720.0,0.0,0.0,0.0,0.0,-0.36710963455149503,41.0,11.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2220,858,0,81.0,0,10136.8,0.007037999999999999,0.05,37.08,0.16,0.22,49558.37,271.8,11,11,34.148739750000004,0,0.0,0.0,25.3,0.6075928499808073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,10.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2230,364,3,13.0,415,13590.79,0.009347,0.08,35.37,0.13,0.19,52859.13,474.24,11,11,110.10252425,0,0.03,0.0,16.7,1.0972802605665164,0.0329184078169954,0.0,0.0,0.03,0.0,2.31,0.3689285456719515,1,0.0,0.0329184078169954,309.0,134.0,0.0,0.0,0.0,0.0,-0.2718446601941747,30.0,108.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2235,1320,3,21.0,246,8853.28,0.0053170000000000005,0.08,34.38,0.17,0.19,48556.71,247.96,11,11,48.28782975000002,0,0.01,0.0,70.0,1.2123132259734941,0.0121231322597349,0.0,0.0,0.01,0.0,1.29,0.4864012731113012,2,0.0,0.0121231322597349,265.0,216.0,0.0,0.0,0.0,0.0,-0.0661764705882353,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2235,1709,0,21.0,0,8853.28,0.0053170000000000005,0.08,34.38,0.17,0.19,48556.71,247.96,0,0,0.0,0,0.0,0.0,70.0,1.2123132259734941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2260,1655,0,47.0,0,9690.62,0.006954999999999999,0.02,34.74,0.14,0.22,62866.04,251.21,0,0,0.0,0,0.0,0.0,6.2,0.8566219401784056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2265,1691,0,51.0,0,13677.21,0.009981,0.02,32.64,0.15,0.21,52546.07,445.84,0,0,0.0,0,0.0,0.0,94.2,1.6626201452096427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2270,729,0,13.0,6,10442.09,0.0071730000000000006,0.04,35.95,0.12,0.19,64382.35,285.21,11,11,3.99468625,0,1.13,0.0,16.7,3.0198855889287533,3.4124707154894907,0.0,0.0,1.13,0.0,0.0,0.8748620674516675,2,0.0,3.4124707154894907,3537.0,1292.0,0.0,0.0,0.0,0.0,0.3491055972302366,1012.0,1364.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2280,1509,3,13.0,7,9268.58,0.009742,0.06,35.87,0.14,0.17,50037.06,403.63,11,11,7.8583764999999985,0,0.27,0.0,25.3,0.8581049689879598,0.2316883416267491,0.0,0.0,0.27,0.0,3.04,0.3689285456719515,1,0.0,0.2316883416267491,1334.0,102.0,0.0,0.0,0.0,0.0,0.0386656557998483,3.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2280,1720,0,13.0,0,9268.58,0.009742,0.06,35.87,0.14,0.17,50037.06,403.63,0,0,0.0,0,0.0,0.0,25.3,0.8581049689879598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2294,975,0,78.0,145,9522.01,0.004321,0.12,36.32,0.14,0.17,67372.25,340.91,11,11,37.718356,0,1.0,0.0,200.6,0.5774426467802667,0.5774426467802667,0.0,0.0,1.0,0.0,0.69,0.5100954046818882,1,0.0,0.5774426467802667,4523.0,5929.0,0.0,0.0,0.0,0.0,-0.5419481368489867,4192.0,2997.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2299,1717,0,53.0,0,10419.39,0.0021260000000000003,0.42,33.16,0.17,0.18,54524.6,480.87,0,0,0.0,0,0.0,0.0,60.8,1.1348880213388135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2300,1076,3,81.0,92,7197.77,0.009594,0.06,35.5,0.13,0.21,45024.21,178.74,11,11,24.29787725,0,0.65,0.0,25.3,0.9988842172084856,0.6492747411855156,0.0,0.0,0.65,0.0,6.47,0.0761185246221048,1,0.0,0.6492747411855156,2959.0,3252.0,0.0,0.0,0.0,0.0,-0.4156323381415632,423.0,548.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2300,1777,5,81.0,0,7197.77,0.009594,0.06,35.5,0.13,0.21,45024.21,178.74,0,0,38.054977,0,0.0,0.0,25.3,0.9988842172084856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2300,1795,0,81.0,74,7197.77,0.009594,0.06,35.5,0.13,0.21,45024.21,178.74,11,11,18.38564875,0,2.05,0.0,25.3,0.9988842172084856,2.047712645277396,0.0,0.0,2.05,0.0,1.57,0.2773372815215026,2,0.0,2.047712645277396,8815.0,10606.0,0.0,0.0,0.0,0.0,-0.0753385683395925,470.0,321.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2310,1504,3,35.0,1249,14218.2,0.0077659999999999995,0.11,35.52,0.17,0.18,49606.05,436.12,11,11,842.2118445000001,0,0.0,0.0,16.7,0.8855891923986358,0.0,0.0,0.0,0.0,0.0,2.24,0.3689285456719515,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2318,1698,0,2.0,0,17195.09,0.003856,0.19,29.37,0.14,0.18,46444.42,299.65,0,0,0.0,0,0.0,0.0,38.5,1.7700156128745583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2318,1705,0,2.0,0,17195.09,0.003856,0.19,29.37,0.14,0.18,46444.42,299.65,0,0,0.0,0,0.0,0.0,38.5,1.7700156128745583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2318,1763,5,2.0,0,17195.09,0.003856,0.19,29.37,0.14,0.18,46444.42,299.65,0,0,44.07358250000001,0,0.0,0.0,38.5,1.7700156128745583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2333,1665,0,71.0,0,8147.37,0.0014449999999999999,0.45,31.9,0.12,0.14,44107.59,141.52,0,0,0.0,0,0.0,0.0,49.6,0.49755917617071005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2333,1666,0,71.0,0,8147.37,0.0014449999999999999,0.45,31.9,0.12,0.14,44107.59,141.52,0,0,0.0,0,0.0,0.0,49.6,0.49755917617071005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2340,1652,0,18.0,0,9816.56,0.005247,0.22,33.58,0.15,0.18,55850.55,309.58,0,0,0.0,0,0.0,0.0,97.6,1.1704437982201004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2340,1703,0,18.0,0,9816.56,0.005247,0.22,33.58,0.15,0.18,55850.55,309.58,0,0,0.0,0,0.0,0.0,97.6,1.1704437982201004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2350,1054,3,99.0,415,10783.85,0.0033740000000000003,0.59,33.26,0.15,0.19,56448.21,317.45,11,11,109.50541000000001,0,1.91,0.0,97.6,1.0560814550489703,2.017115579143533,0.0,0.0,1.91,0.0,2.31,0.3689285456719515,1,0.0,2.017115579143533,11914.0,11427.0,0.0,0.0,0.0,0.0,0.1567328918322295,6804.0,9181.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2363,351,3,82.0,415,12217.93,0.0016640000000000001,0.35,33.6,0.12,0.18,64600.49,356.79,11,11,128.69253349999997,0,0.22,0.0,200.6,0.9385637033884556,0.2064840147454602,0.0,0.0,0.22,0.0,2.31,0.3689285456719515,1,0.0,0.2064840147454602,525.0,50.0,0.0,0.0,0.0,0.0,0.0233009708737864,3.0,96.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2363,468,3,82.0,109,12217.93,0.0016640000000000001,0.35,33.6,0.12,0.18,64600.49,356.79,11,11,17.16422075,0,0.15,0.0,200.6,0.9385637033884556,0.1407845555082683,0.0,0.0,0.15,0.0,2.22,0.3689285456719515,1,0.0,0.1407845555082683,303.0,473.0,0.0,0.0,0.0,0.0,-0.0838926174496644,207.0,310.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2430,1778,5,59.0,0,11250.5,0.007129000000000001,0.39,34.92,0.13,0.19,54836.62,327.75,0,0,15.3542815,0,0.0,0.0,28.3,1.1450932050175342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2440,1815,0,81.0,79,8593.69,0.052063,0.03,36.54,0.12,0.18,45292.62,196.7,11,11,36.84665725,0,1.03,0.0,15.9,0.5531103823069596,0.5697036937761685,0.0,0.0,1.03,0.0,0.67,0.3724775670005658,2,0.0,0.5697036937761685,10466.0,19493.0,0.0,0.0,0.0,0.0,-0.1473484848484848,370.0,213.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2453,228,0,21.0,229,8636.35,0.003363,0.13,34.46,0.17,0.18,49074.95,375.68,11,11,38.95275675,0,0.44,0.0,70.0,1.1869504236534605,0.5222581864075226,0.0,0.0,0.44,0.0,0.33,0.6487178007348839,2,0.0,0.5222581864075226,2155.0,2236.0,0.0,0.0,0.0,0.0,-0.1616208663251048,124.0,119.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2454,1280,0,71.0,10,11369.5,0.0025559999999999997,0.04,34.76,0.17,0.15,49727.19,371.26,11,11,18.43998975,0,0.02,0.0,70.0,0.6420682073415221,0.0128413641468304,0.0,0.0,0.02,0.0,1.04,0.596614196804651,2,0.0,0.0128413641468304,18.0,8.0,0.0,0.0,0.0,0.0,-0.1111111111111111,52.0,40.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2454,1886,0,71.0,50,11369.5,0.0025559999999999997,0.04,34.76,0.17,0.15,49727.19,371.26,11,11,22.0268105,0,0.07,0.0,70.0,0.6420682073415221,0.0449447745139065,0.0,0.0,0.07,0.0,1.51,0.2773372815215026,2,0.0,0.0449447745139065,620.0,671.0,0.0,0.0,0.0,0.0,-0.0827922077922077,44.0,49.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2459,1286,3,14.0,214,19470.27,0.00134,0.76,29.91,0.13,0.15,43058.15,349.96,11,11,28.794091750000003,0,0.1,0.0,154.0,0.8432283992956932,0.0843228399295693,0.0,0.0,0.1,0.0,0.0,0.9600335809403062,2,0.0,0.0843228399295693,4606.0,5073.0,0.0,0.0,0.0,0.0,0.9413225005642069,3443.0,6047.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2470,1735,0,99.0,0,9726.15,0.002191,0.41,33.02,0.19,0.19,55107.12,143.58,0,0,0.0,0,0.0,0.0,123.6,0.7143590968484946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2490,1660,0,74.0,0,14142.91,0.008309,0.04,36.09,0.13,0.18,44672.34,328.57,0,0,0.0,0,0.0,0.0,15.9,1.8184342124617592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2490,1711,0,74.0,0,14142.91,0.008309,0.04,36.09,0.13,0.18,44672.34,328.57,0,0,0.0,0,0.0,0.0,15.9,1.8184342124617592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2500,1659,0,18.0,0,16130.37,0.004746,0.39,33.4,0.16,0.17,55416.6,441.37,0,0,0.0,0,0.0,0.0,123.6,0.9788824812227538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2510,1490,3,74.0,260,10614.15,0.010117000000000001,0.01,37.36,0.13,0.19,42482.1,187.09,11,11,69.71249575,0,0.2,0.0,15.9,0.5461021747823845,0.1092204349564769,0.0,0.0,0.2,0.0,2.67,0.2840709279822708,1,0.0,0.1092204349564769,3106.0,486.0,0.0,0.0,0.0,0.0,-0.3683028553095925,0.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2540,1896,0,81.0,91,11690.38,0.0063219999999999995,0.11,35.5,0.14,0.22,51803.13,309.65,11,11,33.563219000000004,0,0.07,0.0,16.7,0.7263635752268426,0.0508454502658789,0.0,0.0,0.07,0.0,0.57,0.4241108314231186,2,0.0,0.0508454502658789,603.0,705.0,0.0,0.0,0.0,0.0,-0.0983870967741935,31.0,41.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2550,1770,5,90.0,0,28408.11,0.0034509999999999996,0.2,32.97,0.17,0.15,57835.38,865.43,0,0,47.27926125000001,0,0.0,0.0,123.6,1.2567164773039925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2593,1705,0,65.0,0,10841.4,0.008348999999999999,0.4,31.9,0.14,0.19,48245.97,512.42,0,0,0.0,0,0.0,0.0,216.9,1.392606503328043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2630,896,0,81.0,0,11479.02,0.008287000000000001,0.03,36.32,0.14,0.21,46858.69,308.61,11,11,41.91485025,0,0.0,0.0,36.7,0.8899844557160427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2630,1711,0,81.0,0,11479.02,0.008287000000000001,0.03,36.32,0.14,0.21,46858.69,308.61,0,0,0.0,0,0.0,0.0,36.7,0.8899844557160427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2630,1735,0,81.0,0,11479.02,0.008287000000000001,0.03,36.32,0.14,0.21,46858.69,308.61,0,0,0.0,0,0.0,0.0,36.7,0.8899844557160427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2640,491,3,81.0,32,5901.38,0.008214,0.39,35.52,0.13,0.17,48121.55,206.11,11,11,5.566492,0,0.02,0.0,16.7,0.5364555869728326,0.0107291117394566,0.0,0.0,0.02,0.0,7.87,0.0330290940517348,1,0.0,0.0107291117394566,49.0,24.0,0.0,0.0,0.0,0.0,-0.02,10.0,18.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2660,633,0,99.0,97,26969.59,0.002832,0.41,32.7,0.17,0.19,56368.2,933.35,11,11,133.545159,0,0.15,0.0,123.6,1.392435219324758,0.2088652828987137,0.0,0.0,0.15,0.0,0.49,0.550607988421805,2,0.0,0.2088652828987137,1195.0,1018.0,0.0,0.0,0.0,0.0,0.2763045337895637,1497.0,1367.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2670,1898,0,81.0,122,13729.23,0.008095,0.05,35.23,0.13,0.2,47173.87,228.55,11,11,128.46810324999998,0,0.17,0.0,25.3,0.8308593092945106,0.1412460825800668,0.0,0.0,0.17,0.0,0.98,0.3724775670005658,2,0.0,0.1412460825800668,813.0,973.0,0.0,0.0,0.0,0.0,-0.1218026796589525,36.0,48.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2672,1154,0,62.0,6,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,11,11,21.8144815,0,0.19,0.0,123.6,1.377649749070585,0.2617534523234111,0.0,0.0,0.19,0.0,0.0,0.9305409422279048,2,0.0,0.2617534523234111,311.0,141.0,0.0,0.0,0.0,0.0,0.5822368421052632,112.0,299.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2672,1298,3,62.0,82,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,11,11,546.0705745,0,0.2,0.0,123.6,1.377649749070585,0.275529949814117,0.0,0.0,0.2,0.0,4.7,0.1442605798091209,1,0.0,0.275529949814117,734.0,194.0,0.0,0.0,0.0,0.0,0.193103448275862,1.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2672,1627,3,62.0,0,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,1,1,331.68368600000014,0,0.0,0.0,123.6,1.377649749070585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2672,1694,0,62.0,0,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,0,0,0.0,0,0.0,0.0,123.6,1.377649749070585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2672,1697,0,62.0,0,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,0,0,0.0,0,0.0,0.0,123.6,1.377649749070585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2672,1718,0,62.0,0,32407.38,0.002792,0.34,32.44,0.17,0.17,55142.98,1219.2,0,0,0.0,0,0.0,0.0,123.6,1.377649749070585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2690,1564,0,80.0,32,13257.43,0.00686,0.06,34.26,0.1,0.23,58675.14,465.8,11,11,9.35495225,0,0.58,0.06,10.9,1.0206615285851273,0.5919836865793737,0.0,0.0,0.64,0.0,0.0,0.9947586864825856,3,0.0612396917151076,0.6532233782944815,906.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1542.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2700,1711,0,59.0,0,7844.38,0.00702,0.58,33.3,0.11,0.18,48710.74,203.17,0,0,0.0,0,0.0,0.0,97.6,0.8031641062009011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2710,1669,0,80.0,0,20026.06,0.0069900000000000006,0.14,34.13,0.11,0.14,55459.75,631.67,0,0,0.0,0,0.0,0.0,18.3,0.9317107180740448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
